id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,;;
"43,""Bunga Lubis"",""Sama kyak aq tinggi 159 berat 72 Skrg lg depisit kalori alhmdllh dlm 5 hari turun 1kg"",""UgxG3J5qlguk5cg2a3V4AaABAg.9jlLq1pIBxs9jw5ELxJANI"",""Denia Makeup"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxG3J5qlguk5cg2a3V4AaABAg.9jlLq1pIBxs9jw5ELxJANI"",""2022-12-22 02:42:55"",0,""Sama kyak aq tinggi 159 berat 72 Skrg lg depisit kalori alhmdllh dlm 5 hari turun 1kg"",""http://www.youtube.com/channel/UC37LfhPwt33JOfngch8RC5w"",";;
"44,""Dhiandra Channel"",""BB ku skrg 67 kg setelah pny anak smoga nanti bisa nyampai 50 kg kyk sblm menikah xixi"",""UgziC_IaRI9E4_qOWKp4AaABAg"","""",2,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgziC_IaRI9E4_qOWKp4AaABAg"",""2022-12-05 08:20:04"",1,""BB ku skrg 67 kg setelah pny anak smoga nanti bisa nyampai 50 kg kyk sblm menikah xixi"",""http://www.youtube.com/channel/UCZi5a6Mr19o1zIDx-zKeJEQ"",";;
"45,""Anya Niapele"",""Sma aknjga skg 67 bulan2 minggu2 kmaren turun 2 kg tp skg udah naik lgi.."",""UgziC_IaRI9E4_qOWKp4AaABAg.9jFvImFhQtu9kSyFyy6W9s"",""Dhiandra Channel"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgziC_IaRI9E4_qOWKp4AaABAg.9jFvImFhQtu9kSyFyy6W9s"",""2023-01-04 06:27:25"",0,""Sma aknjga skg 67 bulan2 minggu2 kmaren turun 2 kg tp skg udah naik lgi.."",""http://www.youtube.com/channel/UCK9_jRP3Dy97TDckwINxdcg"",";;
"46,""Sri Nurwanti A. Sutowo"",""Semangat diet...👍👍👍"",""UgxohVSldCHrAi-zGpJ4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxohVSldCHrAi-zGpJ4AaABAg"",""2022-11-14 05:45:16"",0,""Semangat diet...👍👍👍"",""http://www.youtube.com/channel/UCvYmQYwnDxn8LZIZuatoD3A"",";;
"47,""Merry Simanjorang"",""Ngilangin glambirnya gimana mbak"",""UgzdMHEPTmo9Nl83GJd4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzdMHEPTmo9Nl83GJd4AaABAg"",""2022-11-07 23:10:23"",0,""Ngilangin glambirnya gimana mbak"",""http://www.youtube.com/channel/UCqf1GlK6HVR0alrIeZ0qQIw"",";;
"48,""asilafz"",""Gimana kalau kyk aku jajan macem² jarang ,makan pokok cuma 2x sehari dan emang gak olahraga sama sekali tapi bb hampir 100 kg 🥲 itu gimana cara nuruninnya ya?"",""UgwEOoioFlEnuZ2Tvcl4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwEOoioFlEnuZ2Tvcl4AaABAg"",""2022-11-01 08:33:43"",0,""Gimana kalau kyk aku jajan macem² jarang ,makan pokok cuma 2x sehari dan emang gak olahraga sama sekali tapi bb hampir 100 kg 🥲 itu gimana cara nuruninnya ya?"",""http://www.youtube.com/channel/UC3geCTOHOKhbzG3hknL4wDg"",";;
"49,""Wenity Network"",""😣"",""UgyEfkLg1lnmkY0mrMN4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyEfkLg1lnmkY0mrMN4AaABAg"",""2022-10-28 23:05:51"",0,""😣"",""http://www.youtube.com/channel/UCJPtNexkJH2SNH13it3Yx0g"",";;
"50,""Rian Syahrani"",""Wah aku coba diet udah mungkin udah 15 tahun mungkin gagal trus turun tapi kembali lgi"",""UgzftKc5I-C412pFGhx4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzftKc5I-C412pFGhx4AaABAg"",""2022-10-19 08:38:46"",0,""Wah aku coba diet udah mungkin udah 15 tahun mungkin gagal trus turun tapi kembali lgi"",""http://www.youtube.com/channel/UCiESJ0V9lJC7zXapNKl6F-Q"",";;
"51,""Indra Kancamu"",""MAKAN KADANG 2X GAK SUKA NGEMIL KOK NAIK TERUS YA?"",""Ugx91Qjo1oVrVwhZxLJ4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugx91Qjo1oVrVwhZxLJ4AaABAg"",""2022-10-18 21:47:19"",0,""MAKAN KADANG 2X GAK SUKA NGEMIL KOK NAIK TERUS YA?"",""http://www.youtube.com/channel/UCsKLXlylo0ywa8gqoa_tDMw"",";;
"52,""endah restu"",""terima kasih atas motivasinya mbak.."",""Ugxf-ebnGCHexLl9Ail4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugxf-ebnGCHexLl9Ail4AaABAg"",""2022-10-18 05:35:10"",0,""terima kasih atas motivasinya mbak.."",""http://www.youtube.com/channel/UCcp5WzyHRwJJB3G00aDn00A"",";;
"53,""Rhyka Safitri"",""Aku bisa kurus gak sih 😭"",""Ugw6VtSSpDj9D_sL3cp4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugw6VtSSpDj9D_sL3cp4AaABAg"",""2022-10-15 10:44:42"",0,""Aku bisa kurus gak sih 😭"",""http://www.youtube.com/channel/UCUhAfpvPqIMOZZN1_gQN0YQ"",";;
"54,""vhara"",""4 bulan yg lalu BB saya 90kg ga nyangka skrng bisa 70kg dengan menerapkan diet defisit kalori dan olahraga 45menit setiap hari...rasanya ga kyk lg diet krna aku menjalaninya dengan santai,ttp makan gorengan n makan apapun yg aku suka cma di batasi...intinya klu pngn diet emg harus ada niat dan konsisten pasti mmbuahkan hasil,skrng aku masih berjuang pngn turunin 5kg lg 😊"",""UgyNLO1ulRnOuMKNsqZ4AaABAg"","""",6,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyNLO1ulRnOuMKNsqZ4AaABAg"",""2022-10-01 10:01:01"",3,""4 bulan yg lalu BB saya 90kg ga nyangka skrng bisa 70kg dengan menerapkan diet defisit kalori dan olahraga 45menit setiap hari...rasanya ga kyk lg diet krna aku menjalaninya dengan santai,ttp makan gorengan n makan apapun yg aku suka cma di batasi...intinya klu pngn diet emg harus ada niat dan konsisten pasti mmbuahkan hasil,skrng aku masih berjuang pngn turunin 5kg lg 😊"",""http://www.youtube.com/channel/UC_tP9Prz3bwgcCKwuPITYQQ"",";;
"55,""vhara"",""Tp hampir tiap hari makan bakwan atau mendoan tp di batasi cukup 1-2 biji trs minum air putih yg bnyak gtu kak buat menetralisir"",""UgyNLO1ulRnOuMKNsqZ4AaABAg.9gdcJsi-Hye9hB8JunodJ_"",""vhara"",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyNLO1ulRnOuMKNsqZ4AaABAg.9gdcJsi-Hye9hB8JunodJ_"",""2022-10-14 19:43:34"",0,""Tp hampir tiap hari makan bakwan atau mendoan tp di batasi cukup 1-2 biji trs minum air putih yg bnyak gtu kak buat menetralisir"",""http://www.youtube.com/channel/UC_tP9Prz3bwgcCKwuPITYQQ"",";;
"56,""vhara"",""Jrang bgt sih makan mkanan yg di goreng,biasanya di tumis atau di sangrai,misal goreng telur gtu ga pke minyak,pke wajan anti lengket☺️"",""UgyNLO1ulRnOuMKNsqZ4AaABAg.9gdcJsi-Hye9hB8AQg5XK9"",""vhara"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyNLO1ulRnOuMKNsqZ4AaABAg.9gdcJsi-Hye9hB8AQg5XK9"",""2022-10-14 19:42:16"",0,""Jrang bgt sih makan mkanan yg di goreng,biasanya di tumis atau di sangrai,misal goreng telur gtu ga pke minyak,pke wajan anti lengket☺️"",""http://www.youtube.com/channel/UC_tP9Prz3bwgcCKwuPITYQQ"",";;
"57,""Maya Amelia"",""menu makannya di goreng bisa ka"",""UgyNLO1ulRnOuMKNsqZ4AaABAg.9gdcJsi-Hye9h9ayj5ACvQ"",""vhara"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyNLO1ulRnOuMKNsqZ4AaABAg.9gdcJsi-Hye9h9ayj5ACvQ"",""2022-10-14 05:24:12"",0,""menu makannya di goreng bisa ka"",""http://www.youtube.com/channel/UCmI-WAvCsVPInk5pVXBC37w"",";;
"58,""Sunar Di"",""Sangat termotivasi sekali ayo temen temen kita maafkan diri kita sendiri 👍"",""UgzChhrt_oxOn8P13sh4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzChhrt_oxOn8P13sh4AaABAg"",""2022-09-30 06:11:54"",0,""Sangat termotivasi sekali ayo temen temen kita maafkan diri kita sendiri 👍"",""http://www.youtube.com/channel/UCYZLxjp1TFbF3gKjJVM_pmQ"",";;
"59,""ifa tuli 👏"",""Yuk semngat diet biar sehat semangat💪💪diet sehat bareng""""."",""UgyeDuJfeS_uwYjzFSt4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyeDuJfeS_uwYjzFSt4AaABAg"",""2022-09-24 06:37:06"",0,""Yuk semngat diet biar sehat semangat💪💪diet sehat bareng""""."",""http://www.youtube.com/channel/UCC505HtQT-jwwfmGTKEQdww"",";;
"60,""Rawl Z"",""Sakit gigi cpt kuruus.."",""UgzEu71_LV2UDxV2Nkx4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzEu71_LV2UDxV2Nkx4AaABAg"",""2022-09-19 20:07:01"",0,""Sakit gigi cpt kuruus.."",""http://www.youtube.com/channel/UC86x22HaQVfqQRBfU7rKFnw"",";;
"61,""Ratna Widdy"",""Aq skrg lg berjuang diet,smoga bs amin"",""UgzZtCiBYUo3pbA1I3V4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzZtCiBYUo3pbA1I3V4AaABAg"",""2022-09-19 01:14:50"",0,""Aq skrg lg berjuang diet,smoga bs amin"",""http://www.youtube.com/channel/UClFGo7fGNxSp3ZqCC4nQmag"",";;
"62,""Nur Yani"",""Saya turun 19 kg"",""UgyVLSPIFARVnYnnI-l4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyVLSPIFARVnYnnI-l4AaABAg"",""2022-09-18 03:36:51"",0,""Saya turun 19 kg"",""http://www.youtube.com/channel/UCS7c9_JfGktlvt6suLuC-Gw"",";;
"63,""Wiliayu ASMR"",""Saya dulu bb 49 kg. Skrng 75kg.stiap hari mkn ikan/daging nyemil mlm. Suka mkn makanan yg siap saji gx suka olah raga gx suka Sayuran nyesel bngt sih skrng gx nyaman klo pke baju😢"",""UgxvhIptKcyM-AF4QvR4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxvhIptKcyM-AF4QvR4AaABAg"",""2022-09-14 11:21:42"",1,""Saya dulu bb 49 kg. Skrng 75kg.stiap hari mkn ikan/daging nyemil mlm. Suka mkn makanan yg siap saji gx suka olah raga gx suka Sayuran nyesel bngt sih skrng gx nyaman klo pke baju😢"",""http://www.youtube.com/channel/UCcNsrK33vUcezYp-2wl0yww"",";;
"64,""SyukurGans"",""Kita sama wkwk😂"",""UgxvhIptKcyM-AF4QvR4AaABAg.9fy-1tDcLao9iNIZWpJ0TV"",""Wiliayu ASMR"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxvhIptKcyM-AF4QvR4AaABAg.9fy-1tDcLao9iNIZWpJ0TV"",""2022-11-13 08:35:21"",0,""Kita sama wkwk😂"",""http://www.youtube.com/channel/UC2TV5B-TGLLM9OFCiiAE4KQ"",";;
"65,""Tiarawavy Channel"",""Suka sama video ini ❤️"",""UgwawJcEYsTFBYKkKgB4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwawJcEYsTFBYKkKgB4AaABAg"",""2022-09-13 11:39:05"",0,""Suka sama video ini ❤️"",""http://www.youtube.com/channel/UCqm0wX4G9y_VW_sCa5xO_Bg"",";;
"66,""Yunita Ayuni"",""Kk aku pengen sekali diet..gimna caranya ya kk"",""Ugwu8Ae2sfMMxfQ2Kop4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugwu8Ae2sfMMxfQ2Kop4AaABAg"",""2022-09-13 03:13:35"",0,""Kk aku pengen sekali diet..gimna caranya ya kk"",""http://www.youtube.com/channel/UCDO1wt7rHFBrZW94TTbySXA"",";;
"67,""cinta canti"",""Makasih kak motivasinya. Aku lagi diet jadi semangat"",""UgwcXVaC81H9eI5GN494AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwcXVaC81H9eI5GN494AaABAg"",""2022-09-12 04:44:38"",0,""Makasih kak motivasinya. Aku lagi diet jadi semangat"",""http://www.youtube.com/channel/UCflnEd2-vP8TC6bKsfvT-hA"",";;
"68,""Shendy Azzilla"",""Makasih kaa. Udah jadi penyemangat😘🥰"",""UgybpsH73nrCId_iXWR4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgybpsH73nrCId_iXWR4AaABAg"",""2022-09-11 16:39:14"",0,""Makasih kaa. Udah jadi penyemangat😘🥰"",""http://www.youtube.com/channel/UC9bCkoOnfCSezrfWkt-XT8g"",";;
"69,""Anita Khoiriyah"",""Gimana caranya kak .bb aku 115 kg mlh pgn bb 53 kg .gt tinggi 158 cm Diet apa kakak jalani itu"",""Ugx8A_gF5HBPREitc1J4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugx8A_gF5HBPREitc1J4AaABAg"",""2022-09-11 12:01:48"",0,""Gimana caranya kak .bb aku 115 kg mlh pgn bb 53 kg .gt tinggi 158 cm Diet apa kakak jalani itu"",""http://www.youtube.com/channel/UCiK2H9vCiXQGlOoXca7Wltg"",";;
"70,""Siti Hotijeh"",""gmn caranya kak. sy udah diet GK pernah berhasil.skarang kok malah tambah gemuk skarang umur sy udah 45.skarang berat badan sy dulu 70 puloh skarang naik 85"",""Ugwaw_dLa6mC4MVHtsR4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugwaw_dLa6mC4MVHtsR4AaABAg"",""2022-09-09 04:57:49"",0,""gmn caranya kak. sy udah diet GK pernah berhasil.skarang kok malah tambah gemuk skarang umur sy udah 45.skarang berat badan sy dulu 70 puloh skarang naik 85"",""http://www.youtube.com/channel/UC9Xbj0o3_loHmh9bXsFS-rw"",";;
"71,""Rahma Dewi"",""Bener banget tantangan terbesar salah satunya yaitu diragukan sama orang2 sekitar...."",""Ugz4gTK08OAHRKXFoDJ4AaABAg"","""",3,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugz4gTK08OAHRKXFoDJ4AaABAg"",""2022-09-08 23:30:09"",0,""Bener banget tantangan terbesar salah satunya yaitu diragukan sama orang2 sekitar...."",""http://www.youtube.com/channel/UCfkPGcNoT5-pUgiQYXfKzSg"",";;
"72,""Erysusantiii_"",""Konsisten sulit buat aku🥲liat makanan enak langsung makan"",""Ugx_T_nRIUdjjQYFl6Z4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugx_T_nRIUdjjQYFl6Z4AaABAg"",""2022-09-03 09:09:10"",0,""Konsisten sulit buat aku🥲liat makanan enak langsung makan"",""http://www.youtube.com/channel/UCDDcdePo6Ad0ap3ufmN2L6A"",";;
"73,""Mahmud Mahmud"",""Mau cerita pa mau kasih resep"",""UgxB5Z9fxohCiuDaDzd4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxB5Z9fxohCiuDaDzd4AaABAg"",""2022-08-27 17:26:18"",0,""Mau cerita pa mau kasih resep"",""http://www.youtube.com/channel/UC756kJXhDUxfjSMO52aPLaQ"",";;
"74,""nur azizah"",""Aku 90kg masa UK baju 7L 😭..liat vt Kaka jadi ayo kita mau mulai diet"",""UgzvFQldJvmvf5wQWGh4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzvFQldJvmvf5wQWGh4AaABAg"",""2022-08-26 04:25:33"",0,""Aku 90kg masa UK baju 7L 😭..liat vt Kaka jadi ayo kita mau mulai diet"",""http://www.youtube.com/channel/UCzOIgyJiwHb8mRzRgI5y6HQ"",";;
"75,""Rina Iman"",""Minum air putih brp liter per hari kak?? 🙏🙏"",""Ugz7Pzn9WHS39poOWFZ4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugz7Pzn9WHS39poOWFZ4AaABAg"",""2022-08-25 23:03:31"",0,""Minum air putih brp liter per hari kak?? 🙏🙏"",""http://www.youtube.com/channel/UCY_sjd_X3LYS2GtnjxeQmrg"",";;
"76,""TAAMIR TV Official"",""Sangat menginspirasi untuk diet sehat"",""UgzDLAvohLr44xMTprx4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzDLAvohLr44xMTprx4AaABAg"",""2022-08-21 18:59:50"",0,""Sangat menginspirasi untuk diet sehat"",""http://www.youtube.com/channel/UClAUmMHlXFG3IfOfmJgMu5A"",";;
"77,""Putri Alvi"",""Memang betul mendengarkan omongan org lain / bullying yg ada diri kita stress sendiri.. Inget pd jaman waktu sklh di blg gemuk di saat kuliah di bilang gembrot ada saat nya bb turun sendiri krna faktor kelelahan yg parah saat kuliah bb udah turun ttp di bully. Kok kurusan skrg kaya nenek peyot.. Ampun capek doang dengerin omongan org yg gak berfaedah si. Alhamdulillah Skrg bb stuck badan seger aja entah kurus atau gemuk yg ptg ngerasa sehat bugar jarang sakit jg.."",""UgxWmLhZdbOmT8bD7Jh4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxWmLhZdbOmT8bD7Jh4AaABAg"",""2022-08-19 12:57:50"",0,""Memang betul mendengarkan omongan org lain / bullying yg ada diri kita stress sendiri.. Inget pd jaman waktu sklh di blg gemuk di saat kuliah di bilang gembrot ada saat nya bb turun sendiri krna faktor kelelahan yg parah saat kuliah bb udah turun ttp di bully. Kok kurusan skrg kaya nenek peyot.. Ampun capek doang dengerin omongan org yg gak berfaedah si. Alhamdulillah Skrg bb stuck badan seger aja entah kurus atau gemuk yg ptg ngerasa sehat bugar jarang sakit jg.."",""http://www.youtube.com/channel/UC_k3ljJNBkv7n8FtMcZmkww"",";;
"78,""Usna Usna"",""KK apakah minum air es bisa menurunkan berat badan"",""UgwciAernzIKwpRRu-54AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwciAernzIKwpRRu-54AaABAg"",""2022-08-18 07:37:59"",0,""KK apakah minum air es bisa menurunkan berat badan"",""http://www.youtube.com/channel/UCD9o-gw92n7_dmqA9gvw4VQ"",";;
"79,""Kyky Nila"",""Masyaa Allah ini vindi temen ku sekampus. Jadi inget waktu KKN sekitar tahun 2015 kalau ndak salah waktu itu vindi emang bilang kalau lagi diet. Ga nyangka sekarang udah berhasil dietnya. Selamat ya vindi karena udah sukses dietnya ❤️❤️❤️"",""UgyGJY0dPoS5upbdeK14AaABAg"","""",36,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyGJY0dPoS5upbdeK14AaABAg"",""2022-08-10 06:06:03"",0,""Masyaa Allah ini vindi temen ku sekampus. Jadi inget waktu KKN sekitar tahun 2015 kalau ndak salah waktu itu vindi emang bilang kalau lagi diet. Ga nyangka sekarang udah berhasil dietnya. Selamat ya vindi karena udah sukses dietnya ❤️❤️❤️"",""http://www.youtube.com/channel/UCHSae4NEk5eh5lAfrhON7rg"",";;
"80,""Phenodtt Nodtt"",""Langsung inti 7:08"",""UgzQy4cTFwxbDS2t6st4AaABAg"","""",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzQy4cTFwxbDS2t6st4AaABAg"",""2022-08-05 13:32:05"",0,""Langsung inti 7:08"",""http://www.youtube.com/channel/UC9a_J5mNfAb8F5KctiJXu6Q"",";;
"81,""Della Ayu deviana"",""Termotivasi banget sama kata2 kak vindi. Semoga bisa mengembalikan lagi badan kurus normal ku seperti semula"",""UgwPTiePyL7oABNGHnF4AaABAg"","""",4,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwPTiePyL7oABNGHnF4AaABAg"",""2022-08-05 01:32:56"",0,""Termotivasi banget sama kata2 kak vindi. Semoga bisa mengembalikan lagi badan kurus normal ku seperti semula"",""http://www.youtube.com/channel/UCSnSX7cu_tslEX4UbkF2Xsg"",";;
"82,""Lhayla Lala"",""Aku sebelum nikah BB 40 45 pas nikah udah 2 tahun BB aku 62 😭 pengen banget diet karena mens semakin gak teratur dan bullying dari sekitar juga 😭 minta doanya semoga bisa konsisten diet nya 🥰"",""UgwXl2svHNmaUyDdnHN4AaABAg"","""",3,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwXl2svHNmaUyDdnHN4AaABAg"",""2022-07-29 03:11:33"",1,""Aku sebelum nikah BB 40 45 pas nikah udah 2 tahun BB aku 62 😭 pengen banget diet karena mens semakin gak teratur dan bullying dari sekitar juga 😭 minta doanya semoga bisa konsisten diet nya 🥰"",""http://www.youtube.com/channel/UCfnVrM0dDcG9cFSkVnQ9LoA"",";;
"83,""apa kabar"",""Samaa, pengen diet tpi menyusui"",""UgwXl2svHNmaUyDdnHN4AaABAg.9e35_oXe5uV9gCHyaZh2vX"",""Lhayla Lala"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwXl2svHNmaUyDdnHN4AaABAg.9e35_oXe5uV9gCHyaZh2vX"",""2022-09-20 09:55:44"",0,""Samaa, pengen diet tpi menyusui"",""http://www.youtube.com/channel/UCiky-IX0BLm0vAeCgOg02Kw"",";;
"84,""Vi Di"",""Siiip diet"",""UgynoW0I-mMVbCwx7Ep4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgynoW0I-mMVbCwx7Ep4AaABAg"",""2022-07-23 13:25:29"",0,""Siiip diet"",""http://www.youtube.com/channel/UCSB2Vj-tnDCVFSXngGVb_4w"",";;
"85,""netty ettoy"",""Dia mah makannya emang byk. Aku mah biasa aj.porsi mknku porsi biasa sama ky org lain yg porsi normal. diet sbulan no nasi,no minyak,no es  jlnkaki santai plg prgi kerja 45mnit. Cheating day itu boleh hri sabtu aja atau minggu aj.hanys turun cm 2kg.😭😭😭 Ksini2 bbrp bulan stuck...gk naik,gk gurun BB....aku nyerah 💔 Tp aku tuh sktif bgt anknya..lincah,suka dance,backpacker bhkn naik gunung  gk mngalami kesulitan. Hepi2 aja..."",""UgzQkuo_p9JOfU9rkZh4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgzQkuo_p9JOfU9rkZh4AaABAg"",""2022-07-14 11:40:46"",0,""Dia mah makannya emang byk. Aku mah biasa aj.porsi mknku porsi biasa sama ky org lain yg porsi normal. diet sbulan no nasi,no minyak,no es  jlnkaki santai plg prgi kerja 45mnit. Cheating day itu boleh hri sabtu aja atau minggu aj.hanys turun cm 2kg.😭😭😭 Ksini2 bbrp bulan stuck...gk naik,gk gurun BB....aku nyerah 💔 Tp aku tuh sktif bgt anknya..lincah,suka dance,backpacker bhkn naik gunung  gk mngalami kesulitan. Hepi2 aja..."",""http://www.youtube.com/channel/UCk2X8kEorOZd3lK0pexppkQ"",";;
"86,""tia798"",""hebat, stay healthy and fit, jangan pernah naik lagi."",""UgynV1g-SjTf5sFIP_14AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgynV1g-SjTf5sFIP_14AaABAg"",""2022-07-06 02:11:47"",0,""hebat, stay healthy and fit, jangan pernah naik lagi."",""http://www.youtube.com/channel/UCovRiJ-03_ffRtWmvO3fyAg"",";;
"87,""Slim marathon Indonesia"",""Semangat pejuang diet saya turun 19 kg dengan mudah"",""Ugxx-lTYNrBhSjAPZj54AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugxx-lTYNrBhSjAPZj54AaABAg"",""2022-06-30 19:48:48"",1,""Semangat pejuang diet saya turun 19 kg dengan mudah"",""http://www.youtube.com/channel/UCKMKFelzsIZXhEVn04REOqg"",";;
"88,""apa kabar"",""Pake diet apa kak"",""Ugxx-lTYNrBhSjAPZj54AaABAg.9cvCeXnLOFk9gCIFPgD6se"",""Slim marathon Indonesia"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugxx-lTYNrBhSjAPZj54AaABAg.9cvCeXnLOFk9gCIFPgD6se"",""2022-09-20 09:58:10"",0,""Pake diet apa kak"",""http://www.youtube.com/channel/UCiky-IX0BLm0vAeCgOg02Kw"",";;
"89,""Remi"",""Paling susah konsisten"",""UgxXoU6eOONL8QhzKwJ4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxXoU6eOONL8QhzKwJ4AaABAg"",""2022-06-30 09:30:38"",1,""Paling susah konsisten"",""http://www.youtube.com/channel/UCT6FG-CsOFiMBZQXjcBMpmQ"",";;
"90,""Desy Ayubira"",""Huhuhu benerr🥺"",""UgxXoU6eOONL8QhzKwJ4AaABAg.9cu5uzSynYi9dyj5ibfs6v"",""Remi"",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgxXoU6eOONL8QhzKwJ4AaABAg.9cu5uzSynYi9dyj5ibfs6v"",""2022-07-27 01:10:07"",0,""Huhuhu benerr🥺"",""http://www.youtube.com/channel/UCoEZMqdwipf_n0900J19JwA"",";;
"91,""Umi Kalsum"",""Termotivasi banget, saya belum bisa kontrol mood banget kalo diet 🙄"",""Ugz-SagOVZLHkqrkACd4AaABAg"","""",1,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugz-SagOVZLHkqrkACd4AaABAg"",""2022-06-26 06:49:44"",0,""Termotivasi banget, saya belum bisa kontrol mood banget kalo diet 🙄"",""http://www.youtube.com/channel/UCr9rUDRai15ylWdvWPJEDSQ"",";;
"92,""Selvia Ovani"",""Kk aku sekarang diet pola makan aku kurangi olahraga juga iya tp udah 5 hari aku mulai pusing dan juga susah napas agak sesak kadang2"",""Ugzgijjw9sa2eUBngwh4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=Ugzgijjw9sa2eUBngwh4AaABAg"",""2022-06-14 04:57:30"",0,""Kk aku sekarang diet pola makan aku kurangi olahraga juga iya tp udah 5 hari aku mulai pusing dan juga susah napas agak sesak kadang2"",""http://www.youtube.com/channel/UCx2Fr2ENeGLi09kRLhICr9w"",";;
"93,""Asep Kasep"",""Tingginya berapa?"",""UgyJimQb3aboC4a2Et14AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgyJimQb3aboC4a2Et14AaABAg"",""2022-06-08 20:20:46"",0,""Tingginya berapa?"",""http://www.youtube.com/channel/UCM_fQYVv-Ylf5-yL_BsShSw"",";;
"94,""Bang Fitrah"",""Karena banyak tugas, depresi itu aja yg membuat ku juga gemuk"",""UgwLgOZDLKsSeAIPNrZ4AaABAg"","""",0,""https://www.youtube.com/watch?v=pDcFSHH-4yU&lc=UgwLgOZDLKsSeAIPNrZ4AaABAg"",""2022-06-04 10:55:32"",0,""Karena banyak tugas, depresi itu aja yg membuat ku juga gemuk"",""http://www.youtube.com/channel/UCJPiOjGRFLd0m-ZEow-hijA"",";;
